experiment,interval,value,measure,measure_group,colour,timbre,ymin,ymax
Experiment,5.675675675675675,-0.17756915200826687,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17756915200826687,-0.17756915200826687
Experiment,5.6906906906906904,-0.17769038769034737,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17769038769034737,-0.17769038769034737
Experiment,5.7057057057057055,-0.17779175480749662,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17779175480749662,-0.17779175480749662
Experiment,5.7207207207207205,-0.1778789169944181,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1778789169944181,-0.1778789169944181
Experiment,5.7357357357357355,-0.17795737658008504,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17795737658008504,-0.17795737658008504
Experiment,5.7507507507507505,-0.17803241914138926,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17803241914138926,-0.17803241914138926
Experiment,5.7657657657657655,-0.17810906285474448,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17810906285474448,-0.17810906285474448
Experiment,5.7807807807807805,-0.17819201316798622,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17819201316798622,-0.17819201316798622
Experiment,5.7957957957957955,-0.17828562319393357,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17828562319393357,-0.17828562319393357
Experiment,5.8108108108108105,-0.17839386008971408,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17839386008971408,-0.17839386008971408
Experiment,5.8258258258258255,-0.17852027753706246,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17852027753706246,-0.17852027753706246
Experiment,5.8408408408408405,-0.1786679942839614,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1786679942839614,-0.1786679942839614
Experiment,5.8558558558558556,-0.17883967855350635,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17883967855350635,-0.17883967855350635
Experiment,5.870870870870871,-0.17903753797834251,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17903753797834251,-0.17903753797834251
Experiment,5.885885885885886,-0.17926331458508257,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17926331458508257,-0.17926331458508257
Experiment,5.900900900900901,-0.1795182842389788,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1795182842389788,-0.1795182842389788
Experiment,5.915915915915916,-0.179803259870254,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.179803259870254,-0.179803259870254
Experiment,5.930930930930931,-0.18011859774430372,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18011859774430372,-0.18011859774430372
Experiment,5.945945945945946,-0.18046420601151264,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18046420601151264,-0.18046420601151264
Experiment,5.960960960960961,-0.1808395547801823,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1808395547801823,-0.1808395547801823
Experiment,5.975975975975976,-0.18124368699790558,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18124368699790558,-0.18124368699790558
Experiment,5.990990990990991,-0.181675229500759,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.181675229500759,-0.181675229500759
Experiment,6.006006006006006,-0.18213240369252157,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18213240369252157,-0.18213240369252157
Experiment,6.021021021021021,-0.18261303544281796,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18261303544281796,-0.18261303544281796
Experiment,6.036036036036036,-0.18311456393755593,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18311456393755593,-0.18311456393755593
Experiment,6.051051051051051,-0.1836340493703364,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1836340493703364,-0.1836340493703364
Experiment,6.066066066066066,-0.184168179522169,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.184168179522169,-0.184168179522169
Experiment,6.081081081081081,-0.1847132754313003,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1847132754313003,-0.1847132754313003
Experiment,6.096096096096096,-0.1852652964979726,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1852652964979726,-0.1852652964979726
Experiment,6.111111111111111,-0.1858198454939244,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1858198454939244,-0.1858198454939244
Experiment,6.126126126126126,-0.18637217404782497,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18637217404782497,-0.18637217404782497
Experiment,6.141141141141141,-0.1869171892513847,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1869171892513847,-0.1869171892513847
Experiment,6.156156156156156,-0.1874494620737501,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1874494620737501,-0.1874494620737501
Experiment,6.171171171171171,-0.18796323828282668,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18796323828282668,-0.18796323828282668
Experiment,6.186186186186186,-0.18845245255172807,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18845245255172807,-0.18845245255172807
Experiment,6.201201201201201,-0.18891074637853353,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18891074637853353,-0.18891074637853353
Experiment,6.216216216216216,-0.1893314903712159,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1893314903712159,-0.1893314903712159
Experiment,6.231231231231231,-0.18970781135128548,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18970781135128548,-0.18970781135128548
Experiment,6.246246246246246,-0.19003262461458326,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.19003262461458326,-0.19003262461458326
Experiment,6.261261261261261,-0.19029867156137836,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.19029867156137836,-0.19029867156137836
Experiment,6.276276276276276,-0.19049856277625168,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.19049856277625168,-0.19049856277625168
Experiment,6.291291291291291,-0.19062482650679027,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.19062482650679027,-0.19062482650679027
Experiment,6.306306306306306,-0.19066996236394643,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.19066996236394643,-0.19066996236394643
Experiment,6.321321321321321,-0.19062649995032893,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.19062649995032893,-0.19062649995032893
Experiment,6.336336336336336,-0.1904870620190777,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1904870620190777,-0.1904870620190777
Experiment,6.351351351351351,-0.19024443167749672,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.19024443167749672,-0.19024443167749672
Experiment,6.366366366366366,-0.18989162307741017,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18989162307741017,-0.18989162307741017
Experiment,6.381381381381381,-0.1894219549781078,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1894219549781078,-0.1894219549781078
Experiment,6.396396396396396,-0.1888291265266471,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1888291265266471,-0.1888291265266471
Experiment,6.411411411411412,-0.1881072945720459,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1881072945720459,-0.1881072945720459
Experiment,6.426426426426427,-0.18725115181173999,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18725115181173999,-0.18725115181173999
Experiment,6.441441441441442,-0.1862560050573246,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1862560050573246,-0.1862560050573246
Experiment,6.456456456456457,-0.18511785289850033,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18511785289850033,-0.18511785289850033
Experiment,6.471471471471472,-0.1838334620359143,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1838334620359143,-0.1838334620359143
Experiment,6.486486486486487,-0.18240044154211135,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18240044154211135,-0.18240044154211135
Experiment,6.501501501501502,-0.18081731429257072,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18081731429257072,-0.18081731429257072
Experiment,6.516516516516517,-0.17908358478414302,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17908358478414302,-0.17908358478414302
Experiment,6.531531531531532,-0.17719980252537523,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17719980252537523,-0.17719980252537523
Experiment,6.546546546546547,-0.17516762014265597,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17516762014265597,-0.17516762014265597
Experiment,6.561561561561562,-0.17298984529938993,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17298984529938993,-0.17298984529938993
Experiment,6.576576576576577,-0.17067048547528552,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17067048547528552,-0.17067048547528552
Experiment,6.591591591591592,-0.16821478460315573,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16821478460315573,-0.16821478460315573
Experiment,6.606606606606607,-0.16562925051623226,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16562925051623226,-0.16562925051623226
Experiment,6.621621621621622,-0.1629216721254738,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1629216721254738,-0.1629216721254738
Experiment,6.636636636636637,-0.1601011252298352,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1601011252298352,-0.1601011252298352
Experiment,6.651651651651652,-0.15717796586929353,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15717796586929353,-0.15717796586929353
Experiment,6.666666666666667,-0.15416381016680716,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15416381016680716,-0.15416381016680716
Experiment,6.681681681681682,-0.1510714996770568,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1510714996770568,-0.1510714996770568
Experiment,6.696696696696697,-0.1479150513716036,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1479150513716036,-0.1479150513716036
Experiment,6.711711711711712,-0.1447095915456231,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1447095915456231,-0.1447095915456231
Experiment,6.726726726726727,-0.1414712731326805,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1414712731326805,-0.1414712731326805
Experiment,6.741741741741742,-0.13821717616121384,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.13821717616121384,-0.13821717616121384
Experiment,6.756756756756757,-0.13496519137757026,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.13496519137757026,-0.13496519137757026
Experiment,6.771771771771772,-0.13173388739136463,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.13173388739136463,-0.13173388739136463
Experiment,6.786786786786787,-0.1285423620630999,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1285423620630999,-0.1285423620630999
Experiment,6.801801801801802,-0.12541007924265507,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.12541007924265507,-0.12541007924265507
Experiment,6.816816816816817,-0.1223566923696435,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1223566923696435,-0.1223566923696435
Experiment,6.831831831831832,-0.11940185685021437,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11940185685021437,-0.11940185685021437
Experiment,6.846846846846847,-0.11656503351578937,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11656503351578937,-0.11656503351578937
Experiment,6.861861861861862,-0.11386528583283545,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11386528583283545,-0.11386528583283545
Experiment,6.876876876876877,-0.11132107385422517,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11132107385422517,-0.11132107385422517
Experiment,6.891891891891892,-0.10895004816766597,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10895004816766597,-0.10895004816766597
Experiment,6.906906906906907,-0.10676884729184233,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10676884729184233,-0.10676884729184233
Experiment,6.921921921921922,-0.10479290208492431,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10479290208492431,-0.10479290208492431
Experiment,6.936936936936937,-0.10303625075397843,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10303625075397843,-0.10303625075397843
Experiment,6.951951951951952,-0.10151136798161549,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10151136798161549,-0.10151136798161549
Experiment,6.966966966966967,-0.10022901151537589,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10022901151537589,-0.10022901151537589
Experiment,6.981981981981982,-0.09919808929698204,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.09919808929698204,-0.09919808929698204
Experiment,6.996996996996997,-0.09842554984764577,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.09842554984764577,-0.09842554984764577
Experiment,7.012012012012012,-0.09791629818067579,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.09791629818067579,-0.09791629818067579
Experiment,7.027027027027027,-0.09767313899582862,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.09767313899582862,-0.09767313899582862
Experiment,7.042042042042042,-0.0976967483362305,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.0976967483362305,-0.0976967483362305
Experiment,7.057057057057057,-0.09798567427584398,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.09798567427584398,-0.09798567427584398
Experiment,7.072072072072072,-0.0985363665725664,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.0985363665725664,-0.0985363665725664
Experiment,7.087087087087087,-0.09934323458930303,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.09934323458930303,-0.09934323458930303
Experiment,7.102102102102102,-0.10039873217293481,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10039873217293481,-0.10039873217293481
Experiment,7.117117117117117,-0.1016934676084083,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1016934676084083,-0.1016934676084083
Experiment,7.132132132132132,-0.10321633624996333,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10321633624996333,-0.10321633624996333
Experiment,7.147147147147147,-0.10495467298923716,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10495467298923716,-0.10495467298923716
Experiment,7.162162162162162,-0.10689442136305927,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.10689442136305927,-0.10689442136305927
Experiment,7.177177177177177,-0.109020315841271,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.109020315841271,-0.109020315841271
Experiment,7.192192192192192,-0.11131607367218253,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11131607367218253,-0.11131607367218253
Experiment,7.207207207207207,-0.11376459260189394,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11376459260189394,-0.11376459260189394
Experiment,7.222222222222222,-0.11634815082146528,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11634815082146528,-0.11634815082146528
Experiment,7.237237237237237,-0.11904860562719077,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.11904860562719077,-0.11904860562719077
Experiment,7.252252252252252,-0.12184758749529975,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.12184758749529975,-0.12184758749529975
Experiment,7.267267267267267,-0.12472668656198889,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.12472668656198889,-0.12472668656198889
Experiment,7.282282282282282,-0.12766762884958285,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.12766762884958285,-0.12766762884958285
Experiment,7.297297297297297,-0.130652439975309,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.130652439975309,-0.130652439975309
Experiment,7.312312312312312,-0.1336635945055475,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1336635945055475,-0.1336635945055475
Experiment,7.327327327327327,-0.13668414956040711,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.13668414956040711,-0.13668414956040711
Experiment,7.342342342342342,-0.1396978617166374,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1396978617166374,-0.1396978617166374
Experiment,7.357357357357357,-0.1426892866879818,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1426892866879818,-0.1426892866879818
Experiment,7.372372372372372,-0.14564386166938476,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.14564386166938476,-0.14564386166938476
Experiment,7.387387387387387,-0.14854797060525873,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.14854797060525873,-0.14854797060525873
Experiment,7.402402402402402,-0.15138899297456135,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15138899297456135,-0.15138899297456135
Experiment,7.4174174174174174,-0.1541553369712444,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1541553369712444,-0.1541553369712444
Experiment,7.4324324324324325,-0.15683645819431455,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15683645819431455,-0.15683645819431455
Experiment,7.4474474474474475,-0.15942286514592846,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15942286514592846,-0.15942286514592846
Experiment,7.4624624624624625,-0.16190611296906907,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16190611296906907,-0.16190611296906907
Experiment,7.4774774774774775,-0.16427878694040926,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16427878694040926,-0.16427878694040926
Experiment,7.4924924924924925,-0.16653447727219403,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16653447727219403,-0.16653447727219403
Experiment,7.5075075075075075,-0.16866774677355134,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16866774677355134,-0.16866774677355134
Experiment,7.5225225225225225,-0.17067409288138513,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17067409288138513,-0.17067409288138513
Experiment,7.5375375375375375,-0.17254990549905483,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17254990549905483,-0.17254990549905483
Experiment,7.5525525525525525,-0.17429242198268896,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17429242198268896,-0.17429242198268896
Experiment,7.5675675675675675,-0.1758996804952921,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1758996804952921,-0.1758996804952921
Experiment,7.5825825825825826,-0.17737047281273066,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17737047281273066,-0.17737047281273066
Experiment,7.597597597597598,-0.1787042975176497,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1787042975176497,-0.1787042975176497
Experiment,7.612612612612613,-0.17990131436148377,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17990131436148377,-0.17990131436148377
Experiment,7.627627627627628,-0.18096230041464442,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18096230041464442,-0.18096230041464442
Experiment,7.642642642642643,-0.18188860846388766,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18188860846388766,-0.18188860846388766
Experiment,7.657657657657658,-0.18268212795675992,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18268212795675992,-0.18268212795675992
Experiment,7.672672672672673,-0.18334524863849058,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18334524863849058,-0.18334524863849058
Experiment,7.687687687687688,-0.1838808268792595,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1838808268792595,-0.1838808268792595
Experiment,7.702702702702703,-0.1842921545517502,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1842921545517502,-0.1842921545517502
Experiment,7.717717717717718,-0.18458293019267927,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18458293019267927,-0.18458293019267927
Experiment,7.732732732732733,-0.1847572320698265,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1847572320698265,-0.1847572320698265
Experiment,7.747747747747748,-0.1848194926803737,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1848194926803737,-0.1848194926803737
Experiment,7.762762762762763,-0.18477447412928028,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18477447412928028,-0.18477447412928028
Experiment,7.777777777777778,-0.18462724378023904,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18462724378023904,-0.18462724378023904
Experiment,7.792792792792793,-0.18438314953841042,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18438314953841042,-0.18438314953841042
Experiment,7.807807807807808,-0.1840477941153176,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1840477941153176,-0.1840477941153176
Experiment,7.822822822822823,-0.18362700764324832,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18362700764324832,-0.18362700764324832
Experiment,7.837837837837838,-0.18312681804989628,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18312681804989628,-0.18312681804989628
Experiment,7.852852852852853,-0.18255341867373903,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18255341867373903,-0.18255341867373903
Experiment,7.867867867867868,-0.1819131326959098,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1819131326959098,-0.1819131326959098
Experiment,7.882882882882883,-0.1812123740832896,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1812123740832896,-0.1812123740832896
Experiment,7.897897897897898,-0.18045760487746215,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.18045760487746215,-0.18045760487746215
Experiment,7.912912912912913,-0.17965528882138632,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17965528882138632,-0.17965528882138632
Experiment,7.927927927927928,-0.17881184148549206,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17881184148549206,-0.17881184148549206
Experiment,7.942942942942943,-0.17793357723211456,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17793357723211456,-0.17793357723211456
Experiment,7.957957957957958,-0.17702665353566693,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17702665353566693,-0.17702665353566693
Experiment,7.972972972972973,-0.1760970133494211,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1760970133494211,-0.1760970133494211
Experiment,7.987987987987988,-0.1751503263715896,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1751503263715896,-0.1751503263715896
Experiment,8.003003003003004,-0.1741919302071966,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1741919302071966,-0.1741919302071966
Experiment,8.018018018018019,-0.17322677254198496,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17322677254198496,-0.17322677254198496
Experiment,8.033033033033034,-0.17225935553492971,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17225935553492971,-0.17225935553492971
Experiment,8.048048048048049,-0.17129368369250728,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17129368369250728,-0.17129368369250728
Experiment,8.063063063063064,-0.17033321650739175,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.17033321650739175,-0.17033321650739175
Experiment,8.078078078078079,-0.1693808271248952,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1693808271248952,-0.1693808271248952
Experiment,8.093093093093094,-0.16843876824171614,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16843876824171614,-0.16843876824171614
Experiment,8.108108108108109,-0.16750864634448384,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16750864634448384,-0.16750864634448384
Experiment,8.123123123123124,-0.1665914052625953,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1665914052625953,-0.1665914052625953
Experiment,8.138138138138139,-0.16568731984476848,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16568731984476848,-0.16568731984476848
Experiment,8.153153153153154,-0.1647960003764714,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1647960003764714,-0.1647960003764714
Experiment,8.168168168168169,-0.16391640814183117,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16391640814183117,-0.16391640814183117
Experiment,8.183183183183184,-0.16304688230523995,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16304688230523995,-0.16304688230523995
Experiment,8.198198198198199,-0.16218517805153124,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16218517805153124,-0.16218517805153124
Experiment,8.213213213213214,-0.16132851568615983,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16132851568615983,-0.16132851568615983
Experiment,8.228228228228229,-0.16047364016488072,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.16047364016488072,-0.16047364016488072
Experiment,8.243243243243244,-0.15961689030210022,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15961689030210022,-0.15961689030210022
Experiment,8.258258258258259,-0.15875427670361497,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15875427670361497,-0.15875427670361497
Experiment,8.273273273273274,-0.1578815672872922,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1578815672872922,-0.1578815672872922
Experiment,8.288288288288289,-0.1569943790976834,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1569943790976834,-0.1569943790976834
Experiment,8.303303303303304,-0.15608827498984965,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15608827498984965,-0.15608827498984965
Experiment,8.318318318318319,-0.1551588636550522,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1551588636550522,-0.1551588636550522
Experiment,8.333333333333334,-0.15420190138663925,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15420190138663925,-0.15420190138663925
Experiment,8.348348348348349,-0.15321339393792224,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15321339393792224,-0.15321339393792224
Experiment,8.363363363363364,-0.15218969680387326,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15218969680387326,-0.15218969680387326
Experiment,8.378378378378379,-0.15112761226353524,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.15112761226353524,-0.15112761226353524
Experiment,8.393393393393394,-0.1500244815483,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1500244815483,-0.1500244815483
Experiment,8.408408408408409,-0.1488782705509311,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.1488782705509311,-0.1488782705509311
Experiment,8.423423423423424,-0.14768764755977395,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.14768764755977395,-0.14768764755977395
Experiment,8.438438438438439,-0.14645205159075947,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.14645205159075947,-0.14645205159075947
Experiment,8.453453453453454,-0.14517174999567536,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.14517174999567536,-0.14517174999567536
Experiment,8.468468468468469,-0.14384788414833916,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.14384788414833916,-0.14384788414833916
Experiment,8.483483483483484,-0.14248250215066882,Hutchinson & Knopoff (1978),Interference,#B50000,Harmonic,-0.14248250215066882,-0.14248250215066882
